Initial.Definition,Study,Zhao.ND.1,Zhao.FD.1,specie i,specie j,Kingdom,Treatment,a_ii_AP,a_jj_AP,a_ij_AP,a_ji_AP,Si,Sj,Lambdai,Lambdaj,gii,gjj,gij,gji,a_ii_LV,a_jj_LV,a_ij_LV,a_ji_LV,a_ii_AP_expo,a_jj_AP_expo,a_ij_AP_expo,a_ji_AP_expo,Model use
Bimler,Bimler & al. 2018,,,W. acumita,T. cyanopetala,Plant,Control,,,,,,,207.7742837,61.07142857,,,,,,,,,-0.009634811,-0.020556212,-0.039629343,-0.000883661,Annual plant2
Bimler,Bimler & al. 2018,,,W. acumita,H. glabra,Plant,Control,,,,,,,207.7742837,54.74232645,,,,,,,,,-0.009634811,-0.007863478,-0.008180509,-0.023263133,Annual plant2
Bimler,Bimler & al. 2018,,,W. acumita,A. calendula,Plant,Control,,,,,,,207.7742837,65.66325758,,,,,,,,,-0.009634811,-0.007095139,-0.00106973,-0.026677345,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,W. acumita,Plant,Control,,,,,,,61.07142857,207.7742837,,,,,,,,,-0.020556212,-0.009634811,-0.000883661,-0.039629343,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,H. glabra,Plant,Control,,,,,,,61.07142857,54.74232645,,,,,,,,,-0.020556212,-0.007863478,-0.009071121,0.006202941,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,A. calendula,Plant,Control,,,,,,,61.07142857,65.66325758,,,,,,,,,-0.020556212,-0.007095139,-0.043588059,-0.004288679,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,W. acumita,Plant,Control,,,,,,,54.74232645,207.7742837,,,,,,,,,-0.007863478,-0.009634811,-0.023263133,-0.008180509,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,T. Cyanopetala,Plant,Control,,,,,,,54.74232645,61.07142857,,,,,,,,,-0.007863478,-0.020556212,0.006202941,-0.009071121,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,A. calendula,Plant,Control,,,,,,,54.74232645,65.66325758,,,,,,,,,-0.007863478,-0.007095139,0.010570244,-0.004910892,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,W. acumita,Plant,Control,,,,,,,65.66325758,207.7742837,,,,,,,,,-0.007095139,-0.009634811,-0.009634811,-0.00106973,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,T. cyanopetala,Plant,Control,,,,,,,65.66325758,61.07142857,,,,,,,,,-0.007095139,-0.020556212,-0.004288679,-0.043588059,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,H. glabra,Plant,Control,,,,,,,65.66325758,54.74232645,,,,,,,,,-0.007095139,-0.007863478,-0.004910892,0.010570244,Annual plant2
Bimler,Bimler & al. 2018,,,W. acumita,T. cyanopetala,Plant,Control,,,,,,,229.5399873,67.5,,,,,,,,,-0.009011429,-0.002802176,-0.003862883,-0.001155829,Annual plant2
Bimler,Bimler & al. 2018,,,W. acumita,H. glabra,Plant,Control,,,,,,,229.5399873,56.08644607,,,,,,,,,-0.009011429,-0.007863478,-0.008239777,-0.02160148,Annual plant2
Bimler,Bimler & al. 2018,,,W. acumita,A. calendula,Plant,Control,,,,,,,229.5399873,54.40669913,,,,,,,,,-0.009011429,-0.002898742,-0.000436123,-0.025003851,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,W. acumita,Plant,Control,,,,,,,67.5,229.5399873,,,,,,,,,-0.002802176,-0.009011429,-0.001155829,-0.003862883,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,H. glabra,Plant,Control,,,,,,,67.5,56.08644607,,,,,,,,,-0.002802176,-0.007863478,-0.01277773,0.000600285,Annual plant2
Bimler,Bimler & al. 2018,,,T. cyanopetala,A. calendula,Plant,Control,,,,,,,67.5,54.40669913,,,,,,,,,-0.002802176,-0.002898742,-0.024851919,-0.000418921,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,W. acumita,Plant,Control,,,,,,,56.08644607,229.5399873,,,,,,,,,-0.007863478,-0.009011429,-0.02160148,-0.008239777,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,T. cyanopetala,Plant,Control,,,,,,,56.08644607,67.5,,,,,,,,,-0.007863478,-0.002802176,0.000600285,-0.01277773,Annual plant2
Bimler,Bimler & al. 2018,,,H. glabra,A. calendula,Plant,Control,,,,,,,56.08644607,54.40669913,,,,,,,,,-0.007863478,-0.002898742,0.004278432,-0.004956891,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,W. acumita,Plant,Control,,,,,,,54.40669913,229.5399873,,,,,,,,,-0.002898742,-0.009011429,-0.025003851,-0.000436123,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,T. cyanopetala,Plant,Control,,,,,,,54.40669913,67.5,,,,,,,,,-0.002898742,-0.002802176,-0.000418921,-0.024851919,Annual plant2
Bimler,Bimler & al. 2018,,,A. calendula,H. glabra,Plant,Control,,,,,,,54.40669913,56.08644607,,,,,,,,,-0.002898742,-0.007863478,-0.004956891,0.004278432,Annual plant2
Zhao,Zhao.2016,-1.8233,0.101170219,A,AS1,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.1365,0.047504598,A,AS2,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.0398,0.054934798,A,AS3,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.4847,0.17518047,A,AS4,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.3664,0.005710149,A,AS5,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.6087,0.076325377,A,AS6,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.7733,0.150365992,A,AA1,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.1492,0.101878684,A,AA2,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.6047,0.198153134,A,AA3,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.3565,0.194786258,A,AA4,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.0795,0.07036153,A,AA5,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.6942,0.063001653,A,AA6,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.6783,0.306655523,B,BS1,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.1935,0.066247761,B,BS2,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.201,0.299568841,B,BS3,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.3911,0.29884255,B,BS4,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-4.7949,0.244117265,B,BS5,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.8666,0.352266334,B,BS6,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.5991,0.154649923,B,BA1,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.6734,0.066616653,B,BA2,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.3994,0.115019671,B,BA3,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.4408,0.014782016,B,BA4,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.3657,0.293901102,B,BA5,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.2036,0.132559049,B,BA6,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.116,0.444979126,C,CS1,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.5638,0.419838592,C,CS2,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.7435,0.309203859,C,CS3,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.2647,0.372351779,C,CS4,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.7458,0.275839095,C,CS5,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.9081,0.342238149,C,CS6,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.154,0.146246372,C,CA1,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.4032,0.125684819,C,CA2,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,0.1829,0.17687542,C,CA3,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.1837,0.34573758,C,CA4,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.9122,0.274712706,C,CA5,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.7739,0.167324969,C,CA6,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.9124,0.103383615,D,DS1,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.5533,0.127927058,D,DS2,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.6596,0.200264458,D,DS3,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.7252,0.011656549,D,DS4,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.8858,0.058699901,D,DS5,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.2072,0.135842358,D,DS6,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.5909,0.150036193,D,DA1,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.1924,0.067463499,D,DA2,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-1.5145,0.03461686,D,DA3,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.4385,0.051146658,D,DA4,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.9876,0.117973082,D,DA5,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.8026,0.21786036,D,DA6,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.2345,0.056898166,E,ES1,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.082,0.422764521,E,ES2,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.928,0.141493677,E,ES3,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.9299,0.124496733,E,ES4,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-0.9469,0.094526532,E,ES5,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.108,0.270366378,E,ES6,Bacteria,sym,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.5807,0.429595533,E,EA1,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.1137,0.328410148,E,EA2,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.2407,0.287479313,E,EA3,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.5504,0.23624657,E,EA4,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-3.237,0.260018273,E,EA5,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Zhao,Zhao.2016,-2.603,0.150821707,E,EA6,Bacteria,allo,,,,,,,,,,,,,,,,,,,,,none
Chesson 2012,Adler.2018,,,Eriophorum vagitum,rdus stricta,Plant,Grazing excluded,,,,,,,1,1,,,,,-0.08,-0.15,-0.08,-0.06,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Eriophorum vagitum,rdus stricta,Plant,With grazing,,,,,,,1,1,,,,,-0.12,-0.25,-0.25,-0.06,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,rdus stricta,Eriophorum vagitum,Plant,Grazing excluded,,,,,,,1,1,,,,,-0.15,-0.08,-0.06,-0.08,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,rdus stricta,Eriophorum vagitum,Plant,With grazing,,,,,,,1,1,,,,,-0.25,-0.12,-0.06,-0.25,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acer pseudoplatanus,Fagus sylvatica,Plant,2004-2005 growth period diameter,,,,,,,1,1,,,,,-129,-129.3,-91.5,-97.6,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acer pseudoplatanus,Fagus sylvatica,Plant,2006-2008 growth period diameter,,,,,,,1,1,,,,,-98.3,-103.1,-85.7,-67.4,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acer pseudoplatanus,Fagus sylvatica,Plant,2006-2008 growth period height,,,,,,,1,1,,,,,-451.9,-132.5,-229.4,-202,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Fagus sylvatica,Acer pseudoplatanus,Plant,2004-2005 growth period diameter,,,,,,,1,1,,,,,-129.3,-129,-97.6,-91.5,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Fagus sylvatica,Acer pseudoplatanus,Plant,2004-2005 growth period height,,,,,,,1,1,,,,,101,-129,244.7,-91.5,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Fagus sylvatica,Acer pseudoplatanus,Plant,2006-2008 growth period diameter,,,,,,,1,1,,,,,-103.1,-98.3,-67.4,-85.7,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Fagus sylvatica,Acer pseudoplatanus,Plant,2006-2008 growth period height,,,,,,,1,1,,,,,-132.5,-451.9,-202,-229.4,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Abies balsamea,Populus tremuloides,Plant,,,,,,,,1,1,,,,,-1,-0.28,-1,-0.06,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Abies balsamea,Prunus pensylvanica,Plant,,,,,,,,1,1,,,,,-1,-0.99,-1,-0.33,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Abies balsamea,Betula papyrifera,Plant,,,,,,,,1,1,,,,,-1,-1,-0.8,-0.45,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Betula papyrifera,Prunus pensylvanica,Plant,,,,,,,,1,1,,,,,-1,-0.99,-0.01,-0.41,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Betula papyrifera,Abies balsamea,Plant,,,,,,,,1,1,,,,,-1,-1,-0.45,-0.8,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Betula papyrifera,Populus tremuloides,Plant,,,,,,,,1,1,,,,,-1,-0.28,-0.79,-0.09,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Populus tremuloides,Prunus pensylvanica,Plant,,,,,,,,1,1,,,,,-0.28,-0.99,0,-0.03,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Populus tremuloides,Betula papyrifera,Plant,,,,,,,,1,1,,,,,-0.28,-1,-0.09,-0.79,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Populus tremuloides,Abies balsamea,Plant,,,,,,,,1,1,,,,,-0.28,-1,-0.06,-1,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Prunus pensylvanica,Populus tremuloides,Plant,,,,,,,,1,1,,,,,-0.99,-0.28,-0.03,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Prunus pensylvanica,Betula papyrifera,Plant,,,,,,,,1,1,,,,,-0.99,-1,-0.41,-0.01,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Prunus pensylvanica,Abies balsamea,Plant,,,,,,,,1,1,,,,,-0.99,-1,-0.33,-1,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex pensylvanica,Schizachryium scoparium,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.029,-0.073,-0.071,-0.02,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex pensylvanica,Hieracium piloselloides,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.029,-0.156,-0.114,-0.005,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex pensylvanica,Hieracium piloselloides,Plant,Summer seasol estimates for models without time lags,,,,,,,1,1,,,,,0.012,,0.053,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex pensylvanica,Danthonia spicata,Plant,Summer seasol estimates for models without time lags,,,,,,,1,1,,,,,0.012,,0.028,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex pensylvanica,Schizachryium scoparium,Plant,Summer seasol estimates for models without time lags,,,,,,,1,1,,,,,0.012,,0.01,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Danthonia spicata,Carex pensylvanica,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.013,,-0.019,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Danthonia spicata,Hieracium piloselloides,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.013,-0.156,-0.023,0.103,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Danthonia spicata,Schizachryium scoparium,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.013,-0.073,-0.007,0.016,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hieracium piloselloides,Schizachryium scoparium,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.156,-0.073,-0.267,-0.094,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hieracium piloselloides,Danthonia spicata,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.156,-0.013,0.103,-0.023,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hieracium piloselloides,Carex pensylvanica,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.156,-0.029,-0.005,-0.114,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hieracium piloselloides,Danthonia spicata,Plant,Summer seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.135,,0.027,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Schizachryium scoparium,Danthonia spicata,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.073,-0.013,0.016,-0.007,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Schizachryium scoparium,Carex pensylvanica,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.073,-0.029,-0.02,-0.071,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Schizachryium scoparium,Hieracium piloselloides,Plant,Fall/spring seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.073,-0.156,-0.094,-0.267,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Schizachryium scoparium,Danthonia spicata,Plant,Summer seasol estimates for models without time lags,,,,,,,1,1,,,,,-0.02,,0.032,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Abies sachalinensis,Picea jexoensis,Plant,,,,,,,,1,1,,,,,-0.14,-0.33,-0.11,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Picea jexoensis,Abies sachalinensis,Plant,,,,,,,,1,1,,,,,-0.33,-0.14,0,-0.11,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solanum carolinense,Solidago altissima,Plant,2007-2008 Growing Season,,,,,,,1,1,,,,,-0.01,-0.03,-0.0264,-0.0375,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solanum carolinense,Solidago altissima,Plant,2008-2009 Growing Season,,,,,,,1,1,,,,,-0.015,-0.007,-0.00462,-0.00009,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solanum carolinense,Solidago altissima,Plant,2009-2010 Growing Season,,,,,,,1,1,,,,,-0.001,-0.008,-0.00208,-0.0007808,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solidago altissima,Solanum carolinense,Plant,2007-2008 Growing Season,,,,,,,1,1,,,,,-0.03,-0.01,-0.0375,-0.0264,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solidago altissima,Solanum carolinense,Plant,2008-2009 Growing Season,,,,,,,1,1,,,,,-0.007,-0.015,-0.00009,-0.00462,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Solidago altissima,Solanum carolinense,Plant,2009-2010 Growing Season,,,,,,,1,1,,,,,-0.008,-0.001,-0.0007808,-0.00208,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acer saccharum,Fagus grandifolia,Plant,,,,,,,,1,1,,,,,-0.878,N1,-0.78,N1,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Myosotis ramosissima,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0103,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Erophila ver,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.1497,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Valerianella locusta,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.042,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Valerianella locusta,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.2008,-0.0069,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Myosotis ramosissima,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0137,-0.0766,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cerastium demidecandrum,Erophila ver,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Myosotis ramosissima,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0309,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Cerastium demidecandrum,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.1497,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Valerianella locusta,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.0816,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Cerastium demidecandrum,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Myosotis ramosissima,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.1149,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erophila ver,Valerianella locusta,Plant,B,,,,,,,1,1,,,,,-1,-1,-4.3975,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Cerastium demidecandrum,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.0103,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Erophila ver,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.0309,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Valerianella locusta,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.098,-0.3397,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Erophila ver,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.1149,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Cerastium demidecandrum,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0766,-0.0137,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Myosotis ramosissima,Valerianella locusta,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.5521,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Myosotis ramosissima,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.3397,-0.098,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Erophila ver,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0816,-0.0001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Cerastium demidecandrum,Plant,A,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.042,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Erophila ver,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0001,-4.3975,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Myosotis ramosissima,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0001,-0.5521,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Valerianella locusta,Cerastium demidecandrum,Plant,B,,,,,,,1,1,,,,,-1,-1,-0.0069,-0.2008,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acacia mangium,Melastoma beccarianum,Plant,High Light,,,,,,,1,1,,,,,-0.137,-0.225,-0.122,-0.046,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Acacia mangium,Melastoma beccarianum,Plant,Low light,,,,,,,1,1,,,,,-0.083,-0.194,-0.089,-0.122,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Melastoma beccarianum,Acacia mangium,Plant,High Light,,,,,,,1,1,,,,,-0.225,-0.137,-0.046,-0.122,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Melastoma beccarianum,Acacia mangium,Plant,Low light,,,,,,,1,1,,,,,-0.194,-0.083,-0.122,-0.089,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Abies alba,Picea abies,Plant,,,,,,,,1,1,,,,,-0.026,,-0.00680108,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lolium rigidum,Trifolium subterraneum,Plant,first year estimates,,,,,,,1,1,,,,,-0.003,-0.01,-0.04184,-0.000001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lolium rigidum,Vulpia bromoides,Plant,first year estimates,,,,,,,1,1,,,,,-0.003,-0.013,-0.02203,-0.0039,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lolium rigidum,Trifolium subterraneum,Plant,second year estimates,,,,,,,1,1,,,,,-0.003,-0.01,-0.00273,-0.000001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lolium rigidum,Vulpia bromoides,Plant,second year estimates,,,,,,,1,1,,,,,-0.003,-0.013,-0.02203,-0.0039,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lolium rigidum,Vulpia bromoides,Plant,third year estimates,,,,,,,1,1,,,,,-0.003,-0.013,-0.02203,-0.000001,,,,,Lotka-Volterra
